Page,Job_title,Company,Location,Search_eng,Term,URL,Words_of_concern
3,Lead Data / Insights Analyst - Strategic role | Innovative Marketing Agency |,Data Talent Pty Ltd,CBD & Inner Suburbs,SEEK,python,https://www.seek.com.au//job/35364747?type=standard&userqueryid=8a9e9534f4e8f5f6bd15933dd955d215-2956964,python & experi
0,"Head of Global Data Science Practice: Oil & Energy, Mining & Metal or  Utilities",Data Talent Pty Ltd,CBD & Inner Suburbs,SEEK,data science,https://www.seek.com.au//job/35542028?type=standard&userqueryid=dd277dacbe196026c76952c136329fc6-2823239,minimum & experi & year
4,Microsoft Dynamics Software Developer,Data#3 Limited,CBD & Inner Suburbs,SEEK,developer,https://www.seek.com.au//job/35531912?type=standard&userqueryid=e907361bbd2f1cd85fa93bb4a24fb26d-2880400,minimum & experi & year & perman
0,Xamarin Developer,Data#3 People Solutions,CBD & Inner Suburbs,SEEK,programmer,https://www.seek.com.au//job/35549802?type=standard&userqueryid=955cbf4ff5728a6628c6603cbb7b0648-2840122,.net & year
0,Security Specialist,Data#3 People Solutions,CBD & Inner Suburbs,SEEK,python,https://www.seek.com.au//job/35501311?type=standard&userqueryid=8a9e9534f4e8f5f6bd15933dd955d215-2955098,python & experi & year
0,Business/Data Analyst,Data#3 People Solutions,CBD & Inner Suburbs,SEEK,data analyst,https://www.seek.com.au//job/35501395?type=standard&userqueryid=20ba340a05071ad6b7cd067a43c7c964-2921748,experi
5,Dynamics CRM Developer,Data#3 People Solutions,CBD & Inner Suburbs,SEEK,programmer,https://www.seek.com.au//job/35494389?type=standard&userqueryid=955cbf4ff5728a6628c6603cbb7b0648-2842704,experi
1,"Full Stack Developer (.NET, SQL Server, Web API) Full Time - Brisbane",Data42,CBD & Inner Suburbs,SEEK,developer,https://www.seek.com.au//job/35544953?type=standout&userqueryid=e907361bbd2f1cd85fa93bb4a24fb26d-2878822,experi & year
1,Network Engineer / Security Analyst,Datacom,Brisbane QLD,Indeed,software engineering,https://au.indeed.com//rc/clk?jk=b1f365c37b918090&fccid=3a563d9c403ac485&vjs=3,must & experi
2,Network Engineer /Security Analyst,Datacom - NZ's largest home-grown professional IT services business,CBD & Inner Suburbs,SEEK,software engineering,https://www.seek.com.au//job/35496145?type=standout&userqueryid=1e5b92765efcdbff4c0a8bc6def27df1-2805314,must & experi
3,Information Security Specialist,Datacom Systems QLD,"Brisbane, Queensland",Neuvoo,python,https://au.neuvoo.com/job.php?id=mh54xcdk6q&lang=en&k=python,*No found
2,Information Security Specialist,Datacom Workforce Solutions,CBD & Inner Suburbs,SEEK,python,https://www.seek.com.au//job/35454146?type=standard&userqueryid=8a9e9534f4e8f5f6bd15933dd955d215-2956280,python & minimum & experi & year
3,Digital Business Analyst - Permanent,Davidson,Brisbane QLD,Indeed,developer,https://au.indeed.com//rc/clk?jk=e1f21b0f00afe64d&fccid=4acfd4464783b53d&vjs=3,must & experi
3,SQL | SSRS | BI Developer - contract,Davidson,Brisbane QLD,Indeed,developer,https://au.indeed.com//rc/clk?jk=cb79b1f75f05b2e9&fccid=4acfd4464783b53d&vjs=3,must & experi
0,DevOps / Data Analyst,Davidson,Brisbane QLD,Indeed,data analyst,https://au.indeed.com//rc/clk?jk=d980a482d4cd55d0&fccid=4acfd4464783b53d,must & experi
5,Digital Business Analyst,Davidson,Brisbane QLD,Indeed,developer,https://au.indeed.com//rc/clk?jk=60dfcfd1c4efee68&fccid=4acfd4464783b53d,must & experi
1,Data Analyst,Davidson,"Brisbane, Queensland",Neuvoo,data analyst,https://au.neuvoo.com/job.php?id=x7vfdngjvz&lang=en&k=data+analyst,*No found
4,Java Developer - Contract,Davidson,Brisbane QLD,Indeed,developer,https://au.indeed.com//rc/clk?jk=8545714e0c286c81&fccid=4acfd4464783b53d&vjs=3,java
1,Data Analyst - Customer Analytics,Davidson,Brisbane QLD,Indeed,data analyst,https://au.indeed.com//rc/clk?jk=1fe5010a09c74e10&fccid=4acfd4464783b53d,java
5,Data Governance Lead,Davidson,Brisbane QLD,Indeed,developer,https://au.indeed.com//rc/clk?jk=86daa73ce3b6ff03&fccid=4acfd4464783b53d,java
2,Java Developer - J2EE - Permanent role,Davidson,"Brisbane, Queensland",Neuvoo,developer,https://au.neuvoo.com/job.php?id=wy2fvvx6hk&lang=en&k=developer,*No found
5,BI Analyst,Davidson,"Brisbane, Queensland",Neuvoo,data analyst,https://au.neuvoo.com/job.php?id=avzgeqhjm5&lang=en&k=data+analyst,*No found
5,Technical BA - Data - 12 months contract,Davidson,"Brisbane, Queensland",Neuvoo,data analyst,https://au.neuvoo.com/job.php?id=3s7j9b37wn&lang=en&k=data+analyst,*No found
5,Business Analyst- Infrastructure - contract,Davidson,"Brisbane, Queensland",Neuvoo,data analyst,https://au.neuvoo.com/job.php?id=3q75wjbfe9&lang=en&k=data+analyst,*No found
6,Project Engineer,Davidson Projects & Operations,,SEEK,developer,https://www.seek.com.au//job/35519750?type=standout&userqueryid=e907361bbd2f1cd85fa93bb4a24fb26d-2881451,experi & year
3,SQL | SSRS | BI Developer - contract ,Davidson Technology,CBD & Inner Suburbs,SEEK,developer,https://www.seek.com.au//job/35537409?type=standard&userqueryid=e907361bbd2f1cd85fa93bb4a24fb26d-2879842,must & experi
2,Java Developer - Microservices,Davidson Technology,Southern Suburbs & Logan,SEEK,software engineering,https://www.seek.com.au//job/35488992?type=standout&userqueryid=1e5b92765efcdbff4c0a8bc6def27df1-2805314,java & experi & year
2,Java Developer - J2EE - Permanent role ,Davidson Technology,,SEEK,software engineering,https://www.seek.com.au//job/35488460?type=standard&userqueryid=1e5b92765efcdbff4c0a8bc6def27df1-2805314,java & must & visa & experi & perman
5,Java Developer - Contract ,Davidson Technology,CBD & Inner Suburbs,SEEK,developer,https://www.seek.com.au//job/35524221?type=standard&userqueryid=e907361bbd2f1cd85fa93bb4a24fb26d-2880913,java
0,Data Analyst,Davidson Technology,CBD & Inner Suburbs,SEEK,junior data analyst,https://www.seek.com.au//job/35382823?type=standard&userqueryid=8fda85a154732e90ecb27f6d552b33e0-3136038,experi & year
6,Front End Developer / JavaScript Developer,Davidson Technology,CBD & Inner Suburbs,SEEK,software engineering,https://www.seek.com.au//job/35408399?type=standard&userqueryid=1e5b92765efcdbff4c0a8bc6def27df1-2807680,must & senior & experi
2,Digital Business Analyst - Permanent  ,Davidson Technology,,SEEK,developer,https://www.seek.com.au//job/35539882?type=standard&userqueryid=e907361bbd2f1cd85fa93bb4a24fb26d-2879365,must & experi
6,Web Application Developer,Davidson Technology,CBD & Inner Suburbs,SEEK,programmer,https://www.seek.com.au//job/35490063?type=standard&userqueryid=955cbf4ff5728a6628c6603cbb7b0648-2843207,.net & experi
2,UX UI Designer,Davidson Technology,CBD & Inner Suburbs,SEEK,programmer,https://www.seek.com.au//job/35520728?type=standard&userqueryid=955cbf4ff5728a6628c6603cbb7b0648-2841042,minimum & experi & year
4,Digital Business Analyst,Davidson Technology,CBD & Inner Suburbs,SEEK,developer,https://www.seek.com.au//job/35527125?type=standout&userqueryid=e907361bbd2f1cd85fa93bb4a24fb26d-2880400,minimum & experi & year
1,DevOps / Data Analyst Contract,Davidson Technology,CBD & Inner Suburbs,SEEK,data analyst,https://www.seek.com.au//job/35453591?type=standout&userqueryid=20ba340a05071ad6b7cd067a43c7c964-2922239,experi
5,Data Governance Lead ,Davidson Technology,Southern Suburbs & Logan,SEEK,developer,https://www.seek.com.au//job/35526149?type=standout&userqueryid=e907361bbd2f1cd85fa93bb4a24fb26d-2880913,experi & year & citizen
1,BI Analyst,Davidson Technology,CBD & Inner Suburbs,SEEK,data analyst,https://www.seek.com.au//job/35463801?type=standard&userqueryid=20ba340a05071ad6b7cd067a43c7c964-2922239,minimum & experi & year
2,Data Analyst - Customer Analytics,Davidson Technology,CBD & Inner Suburbs,SEEK,data analyst,https://www.seek.com.au//job/35410343?type=standard&userqueryid=20ba340a05071ad6b7cd067a43c7c964-2922771,experi
3,Customer Service/Construction Administrator,Deacon Recruitment,,SEEK,developer,https://www.seek.com.au//job/35534118?type=standard&userqueryid=e907361bbd2f1cd85fa93bb4a24fb26d-2879842,minimum & experi & year
3,Global Account Executive,Dell,"Chandler, Queensland",Neuvoo,software engineering,https://au.neuvoo.com/job.php?id=7wegptizf5&lang=en&k=software+engineering,*No found
4,Salesforce Developer,Deloitte,"Brisbane, Queensland",Neuvoo,developer,https://au.neuvoo.com/job.php?id=ww5j4y3erw&lang=en&k=developer,*No found
2,AEM Developer,Deloitte,"Brisbane, Queensland",Neuvoo,software engineering,https://au.neuvoo.com/job.php?id=jjt8n8g09c&lang=en&k=software+engineering,*No found
5,Digital Forensic & eDiscovery Specialist,Deloitte,"Brisbane, Queensland",Neuvoo,data science,https://au.neuvoo.com/job.php?id=fp6wekidg0&lang=en&k=data+science,*No found
3,Deloitte Access Economics,Deloitte,"Brisbane, Queensland",Neuvoo,data science,https://au.neuvoo.com/job.php?id=265anj3ubv&lang=en&k=data+science,*No found
3,Media Investment Executive,Dentsu Aegis Network,"Brisbane, Queensland",Neuvoo,data analyst,https://au.neuvoo.com/job.php?id=t3a2jj00by&lang=en&k=data+analyst,*No found
0,Test Analyst,Department of Housing & Public Works,CBD & Inner Suburbs,SEEK,developer,https://www.seek.com.au//job/35547767?type=standard&userqueryid=e907361bbd2f1cd85fa93bb4a24fb26d-2878284,experi
5,Contracts Administrator,Design & Construct,,SEEK,developer,https://www.seek.com.au//job/35521664?type=standout&userqueryid=e907361bbd2f1cd85fa93bb4a24fb26d-2880913,experi & year
2,Junior Contract Administrator ,Design & Construct,Northern Suburbs,SEEK,developer,https://www.seek.com.au//job/35541359?type=standout&userqueryid=e907361bbd2f1cd85fa93bb4a24fb26d-2879365,mentor & ethic & experi & year
2,Junior Contracts Administrator,Design & Construct,"Brisbane, Queensland",Neuvoo,junior developer,https://au.neuvoo.com/job.php?id=bw5qgix9dv&lang=en&k=junior+developer,*No found
0,Junior Contract Administrator,Design & Construct,Brisbane QLD,Indeed,junior developer,https://au.indeed.com//rc/clk?jk=55a6fa3ba8768a37&fccid=be176db1a9b4a487,*No found
0,Junior Contract Administrator,Design and Construct,Brisbane QLD,Indeed,junior developer,https://au.indeed.com//rc/clk?jk=d157c8b67912748f&fccid=be176db1a9b4a487,*No found
5,Contracts Administrator,Design and Construct,Brisbane QLD,Indeed,developer,https://au.indeed.com//rc/clk?jk=f93b3f55a9524c08&fccid=be176db1a9b4a487,*No found
3,Junior Contracts Administrator,Design and Construct Building Careers PtyLtd,"Brisbane, Queensland",Neuvoo,junior developer,https://au.neuvoo.com/job.php?id=dsiqcyxkm0&lang=en&k=junior+developer,*No found
4,AngularJS Developer,Dialog IT,CBD & Inner Suburbs,SEEK,programmer,https://www.seek.com.au//job/35511103?type=standout&userqueryid=955cbf4ff5728a6628c6603cbb7b0648-2842058,mentor & must & experi & perman & citizenship & citizen
1,AngularJS Developers,Dialog Information Technology,"Brisbane, Queensland",Neuvoo,developer,https://au.neuvoo.com/job.php?id=qnzc65088v&lang=en&k=developer,*No found
2,Web developer experienced in Django for a cryptocurrency pro...,Digital Assets Management,Brisbane QLD,Indeed,programmer,https://au.indeed.com//company/Digital-Assets-Management/jobs/Web-Developer-Experienced-Django-Cryptocurrency-Project-bdc1d886f7bae3a2?fccid=8fef5ce2ba3848c7,senior & experi
3,Website Developer & Digital Marketing Support Coordinator - Web Client Services,Digital Dealer,,SEEK,developer,https://www.seek.com.au//job/35340255?type=promoted&userqueryid=e907361bbd2f1cd85fa93bb4a24fb26d-2879842,experi & year
0,SharePoint & HP TRIM eDRMS IM Analyst / Developer,Digital Monk International Pty Ltd,Brisbane QLD,Indeed,developer,https://au.indeed.com//rc/clk?jk=5178ef79a6f2ac1e&fccid=7582995a0268e8b2&vjs=3,senior & experi
4,PHP Developer,Digital Native,CBD & Inner Suburbs,SEEK,programmer,https://www.seek.com.au//job/35507567?type=standout&userqueryid=955cbf4ff5728a6628c6603cbb7b0648-2842058,experi
0,Web Design/Developer - Expressions of Interest,Digital8,"South Brisbane, Queensland",Neuvoo,developer,https://au.neuvoo.com/job.php?id=4rdfsiishd&lang=en&k=developer,*No found
4,Level 3 SCCM / Applications Packager,Dimension Data,CBD & Inner Suburbs,SEEK,software engineering,https://www.seek.com.au//job/35454952?type=standard&userqueryid=1e5b92765efcdbff4c0a8bc6def27df1-2806562,experi
6,Software Programmer,Diverseco Pty Ltd,Southern Suburbs & Logan,SEEK,software engineering,https://www.seek.com.au//job/35409074?type=standout&userqueryid=1e5b92765efcdbff4c0a8bc6def27df1-2807680,java & minimum & must & ethic & experi & year
1,Software Support Engineer | Brisbane | Global Business,EDT Global Pty Ltd,Brisbane QLD,Indeed,junior developer,https://au.indeed.com//rc/clk?jk=b9d63339425e79c8&fccid=bfee2f2248066ed4,.net & mentor & minimum & experi
0,C# | .NET | Support Engineer | Brisbane | Global Business,EDT Global Pty Ltd,Bayside & Eastern Suburbs,SEEK,junior software engineering,https://www.seek.com.au//job/35526215?type=standard&userqueryid=5e995f13cf4c3a14c2b8b10068dbdffa-3086310,.net & mentor & minimum & experi
0,Data Analyst,EPIC Assist,"Logan Central, Queensland",Neuvoo,data analyst,https://au.neuvoo.com/job.php?id=nw8u5z7me8&lang=en&k=data+analyst,*No found
3,Environmental Scientist – Fixed Term Contract Position Brisbane,ERM,"Brisbane, Queensland",Neuvoo,data science,https://au.neuvoo.com/job.php?id=5g2bqtp6dy&lang=en&k=data+science,*No found
3,"Dynamics 365/Dynamics CRM Developers, Consultants, Architects, Support",ETE Group Pty Ltd,CBD & Inner Suburbs,SEEK,developer,https://www.seek.com.au//job/35533652?type=standout&userqueryid=e907361bbd2f1cd85fa93bb4a24fb26d-2879842,must & senior & experi & year
3,"Dynamics NAV - Dynamics NAV Developers, Consultants, Architects, Support",ETE Group Pty Ltd,CBD & Inner Suburbs,SEEK,developer,https://www.seek.com.au//job/35535238?type=standout&userqueryid=e907361bbd2f1cd85fa93bb4a24fb26d-2879842,must & senior & experi & year
2,Junior Sustainability Consultant,EVORA Global,"South Brisbane, Queensland",Neuvoo,junior software engineering,https://au.neuvoo.com/job.php?id=kjrez9ta2u&lang=en&k=junior+software+engineering,*No found
5,"Software Developer, Valuation & Business Modelling - Brisban...",EY,Brisbane QLD,Indeed,python,https://au.indeed.com//rc/clk?jk=0730c86aaf216bab&fccid=1544766d4c2915b0,java & python & minimum & must & senior & experi & year
1,Principal Insights and Intelligence Analyst,Eden Ritchie Recruitment,CBD & Inner Suburbs,SEEK,data science,https://www.seek.com.au//job/35340749?type=standard&userqueryid=dd277dacbe196026c76952c136329fc6-2823898,experi
2,Business Intelligence Analyst,Eden Ritchie Recruitment,CBD & Inner Suburbs,SEEK,developer,https://www.seek.com.au//job/35539682?type=standard&userqueryid=e907361bbd2f1cd85fa93bb4a24fb26d-2879365,*No found
1,SAP Data Migration Specialist,Eden Ritchie Recruitment,CBD & Inner Suburbs,SEEK,data analyst,https://www.seek.com.au//job/35466904?type=standard&userqueryid=20ba340a05071ad6b7cd067a43c7c964-2922239,must & experi
0,Business Intelligence Analyst - Qlikview,Eden Ritchie Recruitment,CBD & Inner Suburbs,SEEK,junior data analyst,https://www.seek.com.au//job/35340536?type=standard&userqueryid=8fda85a154732e90ecb27f6d552b33e0-3136038,experi
3,DevOps,Edison Talent,CBD & Inner Suburbs,SEEK,programmer,https://www.seek.com.au//job/35512740?type=standout&userqueryid=955cbf4ff5728a6628c6603cbb7b0648-2841611,experi
1,C# / C++ Developer - Robotics & Control Systems,Edison Talent,CBD & Inner Suburbs,SEEK,data science,https://www.seek.com.au//job/35351639?type=standout&userqueryid=dd277dacbe196026c76952c136329fc6-2823898,experi
1,Software Development Engineer,Egencia,"Brisbane, Queensland",Neuvoo,software engineering,https://au.neuvoo.com/job.php?id=4gr2x9v9wd&lang=en&k=software+engineering,*No found
1,Internship â€“ Brisbane â€“ Associate Software Development Engineer Intern 2018,Egencia,"Brisbane, Queensland",Neuvoo,internship data science,https://au.neuvoo.com/job.php?id=k8csry3amk&lang=en&k=internship+data+science,*No found
2,Software Dev Engineer II,Egencia,"Brisbane, Queensland",Neuvoo,developer,https://au.neuvoo.com/job.php?id=2s4bdb9d6j&lang=en&k=developer,*No found
4,Property Lawyer 4-5y PAE,Elias Recruitment,Queensland,Neuvoo,developer,https://au.neuvoo.com/job.php?id=2uzhacw4kj&lang=en&k=developer,*No found
3,C# Developer,Embedded Search & Selection,Northern Suburbs,SEEK,developer,https://www.seek.com.au//job/35538211?type=standout&userqueryid=e907361bbd2f1cd85fa93bb4a24fb26d-2879842,.net & senior & experi
2,Lead Mobile Application Developer,Embedded Search & Selection,CBD & Inner Suburbs,SEEK,programmer,https://www.seek.com.au//job/35520618?type=standout&userqueryid=955cbf4ff5728a6628c6603cbb7b0648-2841042,experi
5,Consultants / Developers - Data Analytics | Big Data | Machi...,Employsoft Pty Ltd,Brisbane QLD,Indeed,python,https://au.indeed.com//rc/clk?jk=b7f0a82d27d5404d&fccid=3dc076e966d568df,.net & java & python & year
4,Java Developer,Ensure Recruitment,Brisbane QLD,Indeed,developer,https://au.indeed.com//rc/clk?jk=4ccdb6154b520f4a&fccid=d76fa6bffb69966d&vjs=3,java & experi & year
5,Java Developer,Ensure Recruitment - Seek Award Winner -  Best Small Specialist,CBD & Inner Suburbs,SEEK,developer,https://www.seek.com.au//job/35523990?type=standard&userqueryid=e907361bbd2f1cd85fa93bb4a24fb26d-2880913,java & experi & year
4,Mid-level iOS Developer,Entegy PTY LTD,CBD & Inner Suburbs,SEEK,programmer,https://www.seek.com.au//job/35511185?type=standard&userqueryid=955cbf4ff5728a6628c6603cbb7b0648-2842058,experi & year
1,Data Analyst,Epic Assist,Windsor QLD,Indeed,data analyst,https://au.indeed.com//rc/clk?jk=fa1d07d9c7d3bc6c&fccid=cb26ba6da410f36f,*No found
2,"Front End Developer – Epic Digital, South Brisbane QLD",Epic Pharmacy,CBD & Inner Suburbs,SEEK,programmer,https://www.seek.com.au//job/35521623?type=standout&userqueryid=955cbf4ff5728a6628c6603cbb7b0648-2841042,must & experi
6,Software Developer,Etax Accountants,Brisbane QLD,Indeed,developer,https://au.indeed.com//rc/clk?jk=b819a26f174ae327&fccid=4a63ec719f3e78c0&vjs=3,mentor & experi
3,Software Developer,Etax Accountants Pty Ltd,,SEEK,programmer,https://www.seek.com.au//job/35516346?type=standout&userqueryid=955cbf4ff5728a6628c6603cbb7b0648-2841611,.net & mentor & experi
0,Data Analyst (BI BA) - 12 Months Contract,Ethos BeathChapman,,SEEK,data analyst,https://www.seek.com.au//job/35502490?type=standout&userqueryid=20ba340a05071ad6b7cd067a43c7c964-2921748,experi
3,.Net Developer ,Exclaim IT,Southern Suburbs & Logan,SEEK,programmer,https://www.seek.com.au//job/35514798?type=standard&userqueryid=955cbf4ff5728a6628c6603cbb7b0648-2841611,.net & experi
6,Technical Business Analyst ,Exclaim IT,CBD & Inner Suburbs,SEEK,programmer,https://www.seek.com.au//job/35488554?type=standard&userqueryid=955cbf4ff5728a6628c6603cbb7b0648-2843207,experi
0,Data Analyst,Exclaim IT,CBD & Inner Suburbs,SEEK,data analyst,https://www.seek.com.au//job/35539330?type=standard&userqueryid=20ba340a05071ad6b7cd067a43c7c964-2921748,python & minimum & must & experi & year
0,Data Scientist,Exclaim IT,CBD & Inner Suburbs,SEEK,python,https://www.seek.com.au//job/35539318?type=standard&userqueryid=8a9e9534f4e8f5f6bd15933dd955d215-2955098,python & minimum & must & experi & year
6,.NET Developer,Exclaim IT,CBD & Inner Suburbs,SEEK,programmer,https://www.seek.com.au//job/35487652?type=standard&userqueryid=955cbf4ff5728a6628c6603cbb7b0648-2843207,.net & experi & perman
1,Systems/Automation Engineer ,Exclaim IT,CBD & Inner Suburbs,SEEK,software engineering,https://www.seek.com.au//job/35511967?type=standard&userqueryid=1e5b92765efcdbff4c0a8bc6def27df1-2804732,experi
5,Agile Business Analyst ,Exclaim IT,CBD & Inner Suburbs,SEEK,developer,https://www.seek.com.au//job/35521001?type=standard&userqueryid=e907361bbd2f1cd85fa93bb4a24fb26d-2880913,java & experi
4,Data Scientist,Exclaim IT Pty Ltd,Brisbane Central Business District QLD,Indeed,data science,https://au.indeed.com//rc/clk?jk=fbd0a4a0ff7bce25&fccid=f2f45b74dd248f1d&vjs=3,python & minimum & must & senior & experi & year
6,.Net Developer,Exclaim IT Pty Ltd,Brisbane QLD,Indeed,developer,https://au.indeed.com//rc/clk?jk=ad79ccf63df68bb8&fccid=f2f45b74dd248f1d&vjs=3,.net & experi
5,Data Analyst,Exclaim IT Pty Ltd,Brisbane Central Business District QLD,Indeed,data science,https://au.indeed.com//rc/clk?jk=760859692875972a&fccid=f2f45b74dd248f1d&vjs=3,python & minimum & must & experi & year
0,Systems/Automation Engineer,Exclaim IT Pty Ltd,Brisbane Central Business District QLD,Indeed,software engineering,https://au.indeed.com//rc/clk?jk=49b011b17e1c3a1a&fccid=f2f45b74dd248f1d&vjs=3,experi
0,Software Engineer,Exelis,"Brisbane, Queensland",Neuvoo,software engineering,https://au.neuvoo.com/job.php?id=unepei23xx&lang=en&k=software+engineering,*No found
6,Software Development Engineer,Expedia,Brisbane QLD,Indeed,software engineering,https://au.indeed.com//rc/clk?jk=82079b58ee17b171&fccid=3169292148c15eab&vjs=3,java & experi
6,Software Development Engineer,Expedia Australia Pty Ltd,CBD & Inner Suburbs,SEEK,developer,https://www.seek.com.au//job/35512480?type=standout&userqueryid=e907361bbd2f1cd85fa93bb4a24fb26d-2881451,java & experi & year
0,Software Developer – Multiple Roles at multiple Levels,Expedia Australia Pty Ltd,CBD & Inner Suburbs,SEEK,developer,https://www.seek.com.au//job/35512406?type=promoted&userqueryid=e907361bbd2f1cd85fa93bb4a24fb26d-2878284,java & mentor & experi & year
0,Internship â€“ Brisbane â€“ Associate Software Development Engineer Intern 2018,"Expedia, Inc","Brisbane, Queensland",Neuvoo,internship data science,https://au.neuvoo.com/job.php?id=a46tnbywxk&lang=en&k=internship+data+science,*No found
5,Software Development Engineer,"Expedia, Inc","Brisbane, Queensland",Neuvoo,software engineering,https://au.neuvoo.com/job.php?id=55qss2de7p&lang=en&k=software+engineering,*No found
5,Software Dev Engineer II,"Expedia, Inc","Brisbane, Queensland",Neuvoo,developer,https://au.neuvoo.com/job.php?id=mjvb7zp2jn&lang=en&k=developer,*No found
3,Field Engineer - PC Technician - Brisbane - asap!,Experis,Bayside & Eastern Suburbs,SEEK,software engineering,https://www.seek.com.au//job/35481110?type=standard&userqueryid=1e5b92765efcdbff4c0a8bc6def27df1-2805944,minimum & experi
0,Systems Administrator - Windows,Experis,CBD & Inner Suburbs,SEEK,python,https://www.seek.com.au//job/35549641?type=standard&userqueryid=8a9e9534f4e8f5f6bd15933dd955d215-2955098,python & experi & resid
6,x2 SAP Fiori Developers - Brisbane,FGT Recruitment,CBD & Inner Suburbs,SEEK,programmer,https://www.seek.com.au//job/35493867?type=standard&userqueryid=955cbf4ff5728a6628c6603cbb7b0648-2843207,minimum & must & experi & year
4,Development and Operations Engineer,Fathom Applications,Brisbane QLD,Indeed,junior developer,https://au.indeed.com//rc/clk?jk=43f490a4314059d6&fccid=bc2a61882457b9cc,visa & experi & resid & perman & citizen
4,Front End Web Developer,Fathom Applications Pty Ltd,Brisbane QLD,Indeed,software engineering,https://au.indeed.com//rc/clk?jk=a6871a2adc6d336c&fccid=e889958f618f2548&vjs=3,graduat & visa & senior & experi & year & resid & perman & citizen
3,Development and Operations Engineer,Fathom Applications Pty Ltd,Brisbane QLD,Indeed,junior developer,https://au.indeed.com//rc/clk?jk=8ac5dea3df042db5&fccid=e889958f618f2548,.net & minimum & must & visa & senior & experi & year & resid & perman & citizen
3,Sessional Teaching Opportunities,Federation University Australia,CBD & Inner Suburbs,SEEK,software engineering,https://www.seek.com.au//job/35476490?type=standard&userqueryid=1e5b92765efcdbff4c0a8bc6def27df1-2805944,*No found
2,Sessional Teaching,Federation University Australia,Brisbane QLD,Indeed,software engineering,https://au.indeed.com//rc/clk?jk=45763dc8af89e5a7&fccid=dd1404c2db7d1970&vjs=3,*No found
3,CNC Programmer & Operator,Ferno Australia Pty Ltd,Northern Suburbs,SEEK,programmer,https://www.seek.com.au//job/35513369?type=standout&userqueryid=955cbf4ff5728a6628c6603cbb7b0648-2841611,minimum & must & senior & ethic & experi & year
2,Support Desk Officer,Finite IT,Brisbane QLD,Indeed,junior developer,https://au.indeed.com//rc/clk?jk=b8c0718a85d5e2de&fccid=8ea6dbf86d77fd6e&vjs=3,experi
2,Windows Server Administrator,Finite IT,Brisbane QLD,Indeed,python,https://au.indeed.com//rc/clk?jk=cae24fc338c7210d&fccid=8ea6dbf86d77fd6e,experi
0,Software Developer,Finite IT,Brisbane QLD,Indeed,junior python,https://au.indeed.com//rc/clk?jk=066eb428b4684362&fccid=8ea6dbf86d77fd6e,experi
0,Xamarin (.Net) Developer ,Finite IT Recruitment Solutions,CBD & Inner Suburbs,SEEK,developer,https://www.seek.com.au//job/35549429?type=standard&userqueryid=e907361bbd2f1cd85fa93bb4a24fb26d-2878284,.net
2,Windows Server Administrator,Finite IT Recruitment Solutions,CBD & Inner Suburbs,SEEK,python,https://www.seek.com.au//job/35432206?type=standard&userqueryid=8a9e9534f4e8f5f6bd15933dd955d215-2956280,python & experi
6,Software Developer,Finite IT Recruitment Solutions,,SEEK,programmer,https://www.seek.com.au//job/35488951?type=standard&userqueryid=955cbf4ff5728a6628c6603cbb7b0648-2843207,python & graduat
5,Developer ,Finite IT Recruitment Solutions,CBD & Inner Suburbs,SEEK,programmer,https://www.seek.com.au//job/35494628?type=standard&userqueryid=955cbf4ff5728a6628c6603cbb7b0648-2842704,.net & experi
5,Full Stack PHP Developer ,Finite IT Recruitment Solutions,CBD & Inner Suburbs,SEEK,software engineering,https://www.seek.com.au//job/35445278?type=standard&userqueryid=1e5b92765efcdbff4c0a8bc6def27df1-2807092,must & experi
2,Pricing Analyst,Fletcher Building,"Banyo, Queensland",Neuvoo,data analyst,https://au.neuvoo.com/job.php?id=x0hnpsccz4&lang=en&k=data+analyst,*No found
3,Price File Officer,Fletcher Building,"Banyo, Queensland",Neuvoo,data analyst,https://au.neuvoo.com/job.php?id=8m5si7rgct&lang=en&k=data+analyst,*No found
3,Power Systems Engineer,FlexCareers,"Brisbane, Queensland",Neuvoo,python,https://au.neuvoo.com/job.php?id=smaim7v6i4&lang=en&k=python,*No found
3,Structural Engineer,FlexCareers,"Brisbane, Queensland",Neuvoo,python,https://au.neuvoo.com/job.php?id=i379hr844n&lang=en&k=python,*No found
4,Software Engineer,Flight Centre Travel Group,Queensland,Neuvoo,developer,https://au.neuvoo.com/job.php?id=zzx4qdcskb&lang=en&k=developer,*No found
2,Technology Risk & Compliance Analyst (12 month contract),Flight Centre Travel Group,Queensland,Neuvoo,data analyst,https://au.neuvoo.com/job.php?id=2fd3fzckcx&lang=en&k=data+analyst,*No found
5,Digital Technical Business Analyst,Flight Centre Travel Group,Queensland,Neuvoo,developer,https://au.neuvoo.com/job.php?id=bvjkdn3ezt&lang=en&k=developer,*No found
2,Teacher Jobs,Footprints Recruiting,"Brisbane, Queensland",Neuvoo,python,https://au.neuvoo.com/job.php?id=4jh6xf7vh2&lang=en&k=python,*No found
4,Teacher Jobs in the UAE - Interviews Coming up!,Footprints Recruiting,Brisbane QLD,Indeed,python,https://au.indeed.com//rc/clk?jk=3f5fe2585378ed71&fccid=0f0b6e00b30ac536,java & python & minimum & graduat & must & visa & experi & year & resid
6,Principal Electrical Engineer - Control Systems,FortEng Pty Ltd,Northern Suburbs,SEEK,software engineering,https://www.seek.com.au//job/35408559?type=standout&userqueryid=1e5b92765efcdbff4c0a8bc6def27df1-2807680,mentor & experi & year & resid & perman & citizen
