Page,Job_title,Company,Location,Search_eng,Term,URL,Words_of_concern
2,Paralegal - Defendant Insurance (Part-Time),Dare Recruitment,CBD & Inner Suburbs,SEEK,part time,https://www.seek.com.au//job/35493935?type=standout&userqueryid=2b6a4958796661b9ffa03c5af90e9814-5507971,*Error unsupported operand type(s) for /: 'int' and 'NoneType'
3,Accounts & Administration Officer,Darren James Interiors,CBD & Inner Suburbs,SEEK,junior,https://www.seek.com.au//job/35271374?type=standard&userqueryid=134bb52b5effc656840f0e786449420e-5594271,*Error unsupported operand type(s) for /: 'int' and 'NoneType'
0,Data Entry/ System Admin - Full Time – Brisbane,Data42,CBD & Inner Suburbs,SEEK,data entry,https://www.seek.com.au//job/35336740?type=promoted&userqueryid=51d99ad87401f20b35f5af6827d01957-5536293,*Error unsupported operand type(s) for /: 'int' and 'NoneType'
0,Finance Administrator/ Junior Bookkeeper,Davidson,"Brisbane, Queensland",Neuvoo,junior,https://au.neuvoo.com/job.php?id=8jjhf595qx&lang=en&k=junior,*Error unsupported operand type(s) for /: 'int' and 'NoneType'
3,Executive Assistant,Davidson,"Brisbane, Queensland",Neuvoo,data entry,https://au.neuvoo.com/job.php?id=62cq8mnvar&lang=en&k=data+entry,*Error unsupported operand type(s) for /: 'int' and 'NoneType'
2,Project Administrator,Davidson,Brisbane QLD,Indeed,data entry,https://au.indeed.com//rc/clk?jk=5021b70f026b4209&fccid=4acfd4464783b53d&vjs=3,*Error unsupported operand type(s) for /: 'int' and 'NoneType'
3,Project Administrator,Davidson Corporate,CBD & Inner Suburbs,SEEK,data entry,https://www.seek.com.au//job/35474903?type=standard&userqueryid=51d99ad87401f20b35f5af6827d01957-5539268,*Error unsupported operand type(s) for /: 'int' and 'NoneType'
3,Family Support Worker - Relief work,Deception Bay Neighbourhood Centre Inc,Deception Bay QLD,Indeed,data entry,https://au.indeed.com//company/Deception-Bay-Neighbourhood-Centre-Inc/jobs/Family-Support-Worker-2e3292250ab0176c?fccid=cd11b4e0bc8c10f9&vjs=3,*Error unsupported operand type(s) for /: 'int' and 'NoneType'
1,Part Time Retail Merchandiser,Dee Set,"Kingston, Queensland",Neuvoo,part time,https://au.neuvoo.com/job.php?id=99mpmp4dem&lang=en&k=part+time,*Error unsupported operand type(s) for /: 'int' and 'NoneType'
2,Amazing Oral Health Therapist to work with a well-trained Team!,DentaGlow,CBD & Inner Suburbs,SEEK,part time,https://www.seek.com.au//job/35492112?type=standard&userqueryid=2b6a4958796661b9ffa03c5af90e9814-5507971,*Error unsupported operand type(s) for /: 'int' and 'NoneType'
3,Dental Receptionist,Dental Corporation,"Mount Gravatt, Queensland",Neuvoo,junior,https://au.neuvoo.com/job.php?id=m3x6bpad5d&lang=en&k=junior,*Error unsupported operand type(s) for /: 'int' and 'NoneType'
0,Junior Contract Administrator ,Design & Construct,Northern Suburbs,SEEK,junior,https://www.seek.com.au//job/35499579?type=standout&userqueryid=134bb52b5effc656840f0e786449420e-5591518,*Error unsupported operand type(s) for /: 'int' and 'NoneType'
3,Web Design/Developer - Expressions of Interest,Digital8,"South Brisbane, Queensland",Neuvoo,junior,https://au.neuvoo.com/job.php?id=4rdfsiishd&lang=en&k=junior,*Error unsupported operand type(s) for /: 'int' and 'NoneType'
1,Part time Administrator / Service Co-ordinator - Temp to Perm,Diverse Worx,CBD & Inner Suburbs,SEEK,data entry,https://www.seek.com.au//job/35487255?type=standout&userqueryid=51d99ad87401f20b35f5af6827d01957-5537157,*Error unsupported operand type(s) for /: 'int' and 'NoneType'
3,HOSPITALITY TRAINER - Cafe/Restaurant,Diversity Education : Health Science and   Community Service Training,CBD & Inner Suburbs,SEEK,barista,https://www.seek.com.au//job/35346932?type=standout&userqueryid=e6bbb2a90bc335939ce8c3a0e19ee133-5568468,*Error unsupported operand type(s) for /: 'int' and 'NoneType'
2,Junior Driver,Dominos Pizza,"Upper Mount Gravatt, Queensland",Neuvoo,junior,https://au.neuvoo.com/job.php?id=hmde482pnv&lang=en&k=junior,*Error unsupported operand type(s) for /: 'int' and 'NoneType'
2,Administrative Team Leader,Downer EDI Services Pty Ltd,Southern Suburbs & Logan,SEEK,junior,https://www.seek.com.au//job/35491031?type=standard&userqueryid=134bb52b5effc656840f0e786449420e-5593459,*Error unsupported operand type(s) for /: 'int' and 'NoneType'
0,Data Entry and Entry Level Workers Needed.,Dreamworld,Brisbane QLD,Indeed,data entry,https://au.indeed.com//rc/clk?jk=a89f8a5d714d960e&fccid=02cb2fa4c235c901&vjs=3,*Error unsupported operand type(s) for /: 'int' and 'NoneType'
1,Pharmacy Assistant - Part/Full Time,Eagle Junction Pharmacy,CBD & Inner Suburbs,SEEK,part time,https://www.seek.com.au//job/35497878?type=standard&userqueryid=2b6a4958796661b9ffa03c5af90e9814-5507147,*Error unsupported operand type(s) for /: 'int' and 'NoneType'
1,Apprentice Tiler,East Coast Apprenticeships,Calamvale QLD,Indeed,junior,https://au.indeed.com//company/East-Coast-Apprenticeships/jobs/Apprentice-Tiler-0dbc3ade47568a9e?fccid=7ec739106958ed9f&vjs=3,*Error unsupported operand type(s) for /: 'int' and 'NoneType'
2,We are seeking an Exceptional Early Childhood Teacher and Educational Leader,Eco Kids @ Tradecoast Central,CBD & Inner Suburbs,SEEK,part time,https://www.seek.com.au//job/35493359?type=standout&userqueryid=2b6a4958796661b9ffa03c5af90e9814-5507971,*Error unsupported operand type(s) for /: 'int' and 'NoneType'
2,Sales Agent Contractor,Educational Concepts,CBD & Inner Suburbs,SEEK,junior,https://www.seek.com.au//job/35492838?type=standard&userqueryid=134bb52b5effc656840f0e786449420e-5593459,*Error unsupported operand type(s) for /: 'int' and 'NoneType'
0,Out of Trade 2nd and 3rd Year Electrical Apprentices - Brisb...,Electro Group Apprentices,Brisbane QLD,Indeed,part time,https://au.indeed.com//company/Electro-Group-Apprentices/jobs/Out-Trade-Year-Electrical-Apprentice-892c0973ca0a8cbe?fccid=9a07788b6cc0af00&vjs=3,*Error unsupported operand type(s) for /: 'int' and 'NoneType'
3,Service Co-ordinator,EmployMe.com,"Brisbane, Queensland",Neuvoo,data entry,https://au.neuvoo.com/job.php?id=trqq6qaqv4&lang=en&k=data+entry,*Error unsupported operand type(s) for /: 'int' and 'NoneType'
1,Publicist (Part-Time or Full-Time),Employment Office,"Milton, Queensland",Neuvoo,part time,https://au.neuvoo.com/job.php?id=f5zqe8rcxe&lang=en&k=part+time,*Error unsupported operand type(s) for /: 'int' and 'NoneType'
1,"Nurse Practitioner - GEO Group - Wacol, Brisbane",Employment Office,Southern Suburbs & Logan,SEEK,part time,https://www.seek.com.au//job/35497119?type=standard&userqueryid=2b6a4958796661b9ffa03c5af90e9814-5507147,*Error unsupported operand type(s) for /: 'int' and 'NoneType'
2,Office Adminstrator,Envisage Clothing,"Underwood, Queensland",Neuvoo,data entry,https://au.neuvoo.com/job.php?id=dhu2p5iaf6&lang=en&k=data+entry,*Error unsupported operand type(s) for /: 'int' and 'NoneType'
1,Remedial Massage therapist,Every Bodies Physio,Bayside & Eastern Suburbs,SEEK,part time,https://www.seek.com.au//job/35496762?type=standard&userqueryid=2b6a4958796661b9ffa03c5af90e9814-5507147,*Error unsupported operand type(s) for /: 'int' and 'NoneType'
4,Ocean Import Agent - Junior,Expeditors,Banyo QLD,Indeed,junior,https://au.indeed.com//rc/clk?jk=a57993ecebc1100b&fccid=82402e8737017edf,*Error unsupported operand type(s) for /: 'int' and 'NoneType'
2,District Sales Executive,"Expeditors International of Washington, Inc.","Brisbane, Queensland",Neuvoo,data entry,https://au.neuvoo.com/job.php?id=ys53hn5zv5&lang=en&k=data+entry,*Error unsupported operand type(s) for /: 'int' and 'NoneType'
2,Ocean Import Agent - Junior,"Expeditors International of Washington, Inc.","Banyo, Queensland",Neuvoo,junior,https://au.neuvoo.com/job.php?id=xtc9ijdsn2&lang=en&k=junior,*Error unsupported operand type(s) for /: 'int' and 'NoneType'
2,Junior Arborist (approx $65k +),Extrastaff,CBD & Inner Suburbs,SEEK,junior,https://www.seek.com.au//job/35321339?type=standard&userqueryid=134bb52b5effc656840f0e786449420e-5593459,*Error unsupported operand type(s) for /: 'int' and 'NoneType'
1,Air Conditioning Sales,FCE 1 Pty Ltd trading as Fujitsu General Air Condi...,Underwood QLD,Indeed,data entry,https://au.indeed.com//company/FCE-1-Pty-Ltd/jobs/Air-Conditioning-Sales-5316e9b8ab19a485?fccid=5f4c4d42b1ed3715,*Error unsupported operand type(s) for /: 'int' and 'NoneType'
4,Support Desk Officer,Finite IT,Brisbane QLD,Indeed,junior,https://au.indeed.com//rc/clk?jk=b8c0718a85d5e2de&fccid=8ea6dbf86d77fd6e,*Error unsupported operand type(s) for /: 'int' and 'NoneType'
0,Software Developer,Finite IT,Brisbane QLD,Indeed,junior,https://au.indeed.com//rc/clk?jk=066eb428b4684362&fccid=8ea6dbf86d77fd6e&vjs=3,*Error unsupported operand type(s) for /: 'int' and 'NoneType'
3,Software Developer,Finite IT Recruitment Solutions,,SEEK,junior,https://www.seek.com.au//job/35488951?type=standard&userqueryid=134bb52b5effc656840f0e786449420e-5594271,*Error unsupported operand type(s) for /: 'int' and 'NoneType'
2,Service Administrator,Fire and Safety Industries,CBD & Inner Suburbs,SEEK,data entry,https://www.seek.com.au//job/35480618?type=standard&userqueryid=51d99ad87401f20b35f5af6827d01957-5538440,*Error unsupported operand type(s) for /: 'int' and 'NoneType'
2,Part-Time Trade Counter Sales/Delivery Driver - Western Suburbs,Fletcher Building,"Capalaba, Queensland",Neuvoo,part time,https://au.neuvoo.com/job.php?id=z3msvcffx4&lang=en&k=part+time,*Error unsupported operand type(s) for /: 'int' and 'NoneType'
1,Reporting Analyst,Flight Centre Travel Group,Queensland,Neuvoo,data entry,https://au.neuvoo.com/job.php?id=i7ky7tv54g&lang=en&k=data+entry,*Error unsupported operand type(s) for /: 'int' and 'NoneType'
2,Casual Store Labor,Follet,"Kingston, Queensland",Neuvoo,data entry,https://au.neuvoo.com/job.php?id=g5gcvimrfq&lang=en&k=data+entry,*Error unsupported operand type(s) for /: 'int' and 'NoneType'
1,Part Time Sales Assistant,Forever New,"Brisbane, Queensland",Neuvoo,part time,https://au.neuvoo.com/job.php?id=psnx0phe9i&lang=en&k=part+time,*Error unsupported operand type(s) for /: 'int' and 'NoneType'
2,Permanent Bookkeeper,Fornaro,CBD & Inner Suburbs,SEEK,data entry,https://www.seek.com.au//job/35483747?type=standard&userqueryid=51d99ad87401f20b35f5af6827d01957-5538440,*Error unsupported operand type(s) for /: 'int' and 'NoneType'
2,Guest Services Agent,Forrester Properties,CBD & Inner Suburbs,SEEK,part time,https://www.seek.com.au//job/35493421?type=standard&userqueryid=2b6a4958796661b9ffa03c5af90e9814-5507971,*Error unsupported operand type(s) for /: 'int' and 'NoneType'
0,Administration Officer,Foundations Care,Ipswich QLD,Indeed,data entry,https://au.indeed.com//rc/clk?jk=a7c783e940b4a81b&fccid=90c7b7e2a4f32d10&vjs=3,*Error unsupported operand type(s) for /: 'int' and 'NoneType'
3,Guest Service Agents - Part Time,Four Points by Sheraton Brisbane,"Brisbane, Queensland",Neuvoo,part time,https://au.neuvoo.com/job.php?id=x5e87qw7uz&lang=en&k=part+time,*Error unsupported operand type(s) for /: 'int' and 'NoneType'
1,Show Room Consultant,Franklyn Blinds Awnings Security,CBD & Inner Suburbs,SEEK,part time,https://www.seek.com.au//job/35498346?type=standard&userqueryid=2b6a4958796661b9ffa03c5af90e9814-5507147,*Error unsupported operand type(s) for /: 'int' and 'NoneType'
2,Bookkeeper - Permanent Part Time,Freemont Business Solutions Pty Ltd,CBD & Inner Suburbs,SEEK,data entry,https://www.seek.com.au//job/35481328?type=standard&userqueryid=51d99ad87401f20b35f5af6827d01957-5538440,*Error unsupported operand type(s) for /: 'int' and 'NoneType'
2,Registered Nurses - Midwives- Melbourne Location ,Frontline Health Melbourne,,SEEK,part time,https://www.seek.com.au//job/35492085?type=standout&userqueryid=2b6a4958796661b9ffa03c5af90e9814-5507971,*Error unsupported operand type(s) for /: 'int' and 'NoneType'
1,Salesperson - Furniture - $50Kpa + Super - Macgregor,Frontline Retail Brisbane,Southern Suburbs & Logan,SEEK,part time,https://www.seek.com.au//job/35494877?type=standout&userqueryid=2b6a4958796661b9ffa03c5af90e9814-5507147,*Error unsupported operand type(s) for /: 'int' and 'NoneType'
3,Full time Head Barista (Monday-Friday),Full Blender Pty Ltd,CBD & Inner Suburbs,SEEK,barista,https://www.seek.com.au//job/35293410?type=standard&userqueryid=e6bbb2a90bc335939ce8c3a0e19ee133-5568468,*Error unsupported operand type(s) for /: 'int' and 'NoneType'
0,Junior Designer,GBST,"Brisbane, Queensland",Neuvoo,junior,https://au.neuvoo.com/job.php?id=davkr62rrs&lang=en&k=junior,*Error unsupported operand type(s) for /: 'int' and 'NoneType'
3,12D Civil Designer,GHD,Brisbane QLD,Indeed,junior,https://au.indeed.com//rc/clk?jk=88ff2a101488b992&fccid=25b9aa55f7b71e5c&vjs=3,*Error unsupported operand type(s) for /: 'int' and 'NoneType'
4,Mechanical Designer/Drafter,GHD,Brisbane QLD,Indeed,junior,https://au.indeed.com//rc/clk?jk=89dc98cb2e0fea42&fccid=25b9aa55f7b71e5c,*Error unsupported operand type(s) for /: 'int' and 'NoneType'
1,Junior Drafter / Designer (Mechanical Piping),GHD,Brisbane QLD,Indeed,junior,https://au.indeed.com//rc/clk?jk=45d376d89adf5075&fccid=25b9aa55f7b71e5c&vjs=3,*Error unsupported operand type(s) for /: 'int' and 'NoneType'
2,Junior Drafter / Designer (Mechanical Piping),"GHD, Inc","Brisbane, Queensland",Neuvoo,junior,https://au.neuvoo.com/job.php?id=tv9u232fwx&lang=en&k=junior,*Error unsupported operand type(s) for /: 'int' and 'NoneType'
4,Human Resource Internships,GTRS Portal,Brisbane QLD,Indeed,part time,https://au.indeed.com//rc/clk?jk=e4e3af83d730ff9b&fccid=8fde143c5b5973a9,*Error unsupported operand type(s) for /: 'int' and 'NoneType'
2,Insurance Claims Consultant - multiple opportunities with an industry leader,Gallagher Bassett,CBD & Inner Suburbs,SEEK,junior,https://www.seek.com.au//job/35493192?type=standard&userqueryid=134bb52b5effc656840f0e786449420e-5593459,*Error unsupported operand type(s) for /: 'int' and 'NoneType'
0,Forklift Operator / General Storeman,Global Air & Ocean,Brisbane QLD,Indeed,part time,https://au.indeed.com//company/Global-Air-&-Ocean/jobs/Forklift-Operator-d0a95c1004fccbff?fccid=75015f3edd76e0b7&vjs=3,*Error unsupported operand type(s) for /: 'int' and 'NoneType'
3,Help Wanted,Gloria Jean's Coffees Springfield Orion Centre,Springfield Lakes QLD,Indeed,part time,https://au.indeed.com//rc/clk?jk=51f1fda9b5b283b5&fccid=c516b1dc1bbda7ae,*Error unsupported operand type(s) for /: 'int' and 'NoneType'
1,Educational Leader - Wavell Heights,Goodstart Early Learning,Brisbane QLD,Indeed,part time,https://au.indeed.com//rc/clk?jk=192d6e9496948183&fccid=8e3327b53d792257,*Error unsupported operand type(s) for /: 'int' and 'NoneType'
4,Educator - Morayfield,Goodstart Early Learning,Brisbane QLD,Indeed,part time,https://au.indeed.com//rc/clk?jk=2774817e02bc4a97&fccid=8e3327b53d792257,*Error unsupported operand type(s) for /: 'int' and 'NoneType'
3,PART TIME VETERINARY ASSOCIATE,Greencross Vets,"Redbank Plains, Queensland +5 locations",Neuvoo,part time,https://au.neuvoo.com/job.php?id=h5k38esbth&lang=en&k=part+time,*Error unsupported operand type(s) for /: 'int' and 'NoneType'
0,Part Time neg up to 37.5/hr Medical Receptionist,Greenslopes Neuro,Southern Suburbs & Logan,SEEK,part time,https://www.seek.com.au//job/35499200?type=standout&userqueryid=2b6a4958796661b9ffa03c5af90e9814-5505901,*Error unsupported operand type(s) for /: 'int' and 'NoneType'
0,Registered Nurse - Day Oncology,Greenslopes Private Hospital Ramsay Health,,SEEK,part time,https://www.seek.com.au//job/35500430?type=standard&userqueryid=2b6a4958796661b9ffa03c5af90e9814-5505901,*Error unsupported operand type(s) for /: 'int' and 'NoneType'
3,Principal Business Intelligence Consultant,Groupe CGI inc.,"Brisbane, Queensland",Neuvoo,junior,https://au.neuvoo.com/job.php?id=gfrq2veh3w&lang=en&k=junior,*Error unsupported operand type(s) for /: 'int' and 'NoneType'
0,A04 EXECUTIVE SUPPORT OFFICER - QUEENSLAND GOVERNMENT,HOBAN Recruitment,,SEEK,data entry,https://www.seek.com.au//job/35497612?type=standard&userqueryid=51d99ad87401f20b35f5af6827d01957-5536293,*Error unsupported operand type(s) for /: 'int' and 'NoneType'
0,Data Entry Operators -  May 2018,HOBAN Recruitment,Southern Suburbs & Logan,SEEK,data entry,https://www.seek.com.au//job/35491676?type=standard&userqueryid=51d99ad87401f20b35f5af6827d01957-5536293,*Error unsupported operand type(s) for /: 'int' and 'NoneType'
2,Administration Traineeship,HQWealth,CBD & Inner Suburbs,SEEK,data entry,https://www.seek.com.au//job/35483639?type=standout&userqueryid=51d99ad87401f20b35f5af6827d01957-5538440,*Error unsupported operand type(s) for /: 'int' and 'NoneType'
1,Junior Software & Systems Engineer,Hatch Ltd,"Brisbane, Queensland",Neuvoo,junior,https://au.neuvoo.com/job.php?id=xjeb8n8kfu&lang=en&k=junior,*Error unsupported operand type(s) for /: 'int' and 'NoneType'
4,Temp Office Administrator,Hays,Brisbane QLD,Indeed,data entry,https://au.indeed.com//rc/clk?jk=819fbac34e41bc02&fccid=31670bef3ae6497b&vjs=3,*Error unsupported operand type(s) for /: 'int' and 'NoneType'
4,In House Property Lawyer,Hays,Brisbane Central Business District QLD,Indeed,junior,https://au.indeed.com//rc/clk?jk=102b6d0dc3c3ea01&fccid=31670bef3ae6497b,*Error unsupported operand type(s) for /: 'int' and 'NoneType'
3,Part Time Service Coordinator/Administrator,Hays,Brisbane Central Business District QLD,Indeed,part time,https://au.indeed.com//rc/clk?jk=ac1417b0c18250b9&fccid=31670bef3ae6497b,*Error unsupported operand type(s) for /: 'int' and 'NoneType'
3,Team Administrative Officer,Hays Office Support,CBD & Inner Suburbs,SEEK,junior,https://www.seek.com.au//job/35487274?type=standout&userqueryid=134bb52b5effc656840f0e786449420e-5594271,*Error unsupported operand type(s) for /: 'int' and 'NoneType'
1,Service Administrator ,Hays Office Support,Southern Suburbs & Logan,SEEK,junior,https://www.seek.com.au//job/35495039?type=standout&userqueryid=134bb52b5effc656840f0e786449420e-5592670,*Error unsupported operand type(s) for /: 'int' and 'NoneType'
0,"Receptionist/Administration Team at Health Place, West End or James Street",Health Place,CBD & Inner Suburbs,SEEK,part time,https://www.seek.com.au//job/35498879?type=standout&userqueryid=2b6a4958796661b9ffa03c5af90e9814-5505901,*Error unsupported operand type(s) for /: 'int' and 'NoneType'
1,Administration Assistant Volunteer - Milton,HealthBuzz,"Brisbane, Queensland",Neuvoo,data entry,https://au.neuvoo.com/job.php?id=ay6st5g0mq&lang=en&k=data+entry,*Error unsupported operand type(s) for /: 'int' and 'NoneType'
0,Allied Health Assistant,HealthBuzz,Queensland,Neuvoo,junior,https://au.neuvoo.com/job.php?id=x3nzgqn9s7&lang=en&k=junior,*Error unsupported operand type(s) for /: 'int' and 'NoneType'
1,Part Time Sales and Service Consultant - Indooroopilly,HealthBuzz,"Brisbane, Queensland",Neuvoo,part time,https://au.neuvoo.com/job.php?id=r4tb7955zs&lang=en&k=part+time,*Error unsupported operand type(s) for /: 'int' and 'NoneType'
1,Casual Physiotherapist,HealthBuzz,Queensland,Neuvoo,junior,https://au.neuvoo.com/job.php?id=d48xwda3wv&lang=en&k=junior,*Error unsupported operand type(s) for /: 'int' and 'NoneType'
2,Cultural Liaison Officer - Townsville,HealthBuzz,Queensland,Neuvoo,part time,https://au.neuvoo.com/job.php?id=a5jn3a0746&lang=en&k=part+time,*Error unsupported operand type(s) for /: 'int' and 'NoneType'
2,Place-based Lead,HealthBuzz,Queensland,Neuvoo,part time,https://au.neuvoo.com/job.php?id=uw8c93d54p&lang=en&k=part+time,*Error unsupported operand type(s) for /: 'int' and 'NoneType'
3,Optical Dispenser - Toowoomba (Casual),HealthBuzz,Queensland,Neuvoo,part time,https://au.neuvoo.com/job.php?id=ae7nh82uq9&lang=en&k=part+time,*Error unsupported operand type(s) for /: 'int' and 'NoneType'
3,Volunteer Activities Officer - Townsville Wellbeing Centre,HealthBuzz,Queensland,Neuvoo,part time,https://au.neuvoo.com/job.php?id=umh0ha2za2&lang=en&k=part+time,*Error unsupported operand type(s) for /: 'int' and 'NoneType'
3,Volunteer Community Visitor - Mossman/Port Douglas,HealthBuzz,Queensland,Neuvoo,part time,https://au.neuvoo.com/job.php?id=bntvfpber5&lang=en&k=part+time,*Error unsupported operand type(s) for /: 'int' and 'NoneType'
3,Volunteer in Proximity - Toowoomba,HealthBuzz,Queensland,Neuvoo,part time,https://au.neuvoo.com/job.php?id=cpevsrh22n&lang=en&k=part+time,*Error unsupported operand type(s) for /: 'int' and 'NoneType'
3,Registered Nurse,Healthscope,,SEEK,part time,https://www.seek.com.au//job/35491704?type=standard&userqueryid=2b6a4958796661b9ffa03c5af90e9814-5508946,*Error unsupported operand type(s) for /: 'int' and 'NoneType'
3,Barista/All Rounder,Helena Cafe & Restaurant,Ipswich QLD,Indeed,barista,https://au.indeed.com//company/Helena-Cafe-&-Restaurant/jobs/Barista-Rounder-34e6b75775056833?fccid=fb2ad6f9675c54cb&vjs=3,*Error unsupported operand type(s) for /: 'int' and 'NoneType'
3,Food and Beverage  Bar Attendant,Hilton Brisbane,CBD & Inner Suburbs,SEEK,barista,https://www.seek.com.au//job/35307036?type=standard&userqueryid=e6bbb2a90bc335939ce8c3a0e19ee133-5568468,*Error unsupported operand type(s) for /: 'int' and 'NoneType'
3,Customer Service Officer (Part time),Holcim Australia and New Zealand Pty Ltd,Brisbane QLD,Indeed,data entry,https://au.indeed.com//rc/clk?jk=ed858c7a52bf6cfe&fccid=a39549c85aefc9a6&vjs=3,*Error unsupported operand type(s) for /: 'int' and 'NoneType'
4,Food & Beverage Attendant,Hotel Grand Chancellor Brisbane,Brisbane QLD,Indeed,barista,https://au.indeed.com//rc/clk?jk=f8b80c79491a524b&fccid=8aa6e308e155552c,*Error unsupported operand type(s) for /: 'int' and 'NoneType'
3,Administration Officer,Hudson,CBD & Inner Suburbs,SEEK,junior,https://www.seek.com.au//job/35489670?type=standout&userqueryid=134bb52b5effc656840f0e786449420e-5594271,*Error unsupported operand type(s) for /: 'int' and 'NoneType'
4,Government Administrator,Hudson,Brisbane QLD,Indeed,data entry,https://au.indeed.com//rc/clk?jk=090dc51fe87c3c77&fccid=431d2ca6de573e38&vjs=3,*Error unsupported operand type(s) for /: 'int' and 'NoneType'
0,Rostering Coordinator / Scheduler,Hudson,Southern Suburbs & Logan,SEEK,data entry,https://www.seek.com.au//job/35494941?type=standout&userqueryid=51d99ad87401f20b35f5af6827d01957-5536293,*Error unsupported operand type(s) for /: 'int' and 'NoneType'
1,Associate Recruitment Consultant - Part Time Opportunity,Hudson,Brisbane QLD,Indeed,part time,https://au.indeed.com//rc/clk?jk=9289f4cf63523aa4&fccid=431d2ca6de573e38,*Error unsupported operand type(s) for /: 'int' and 'NoneType'
2,Junior Service Desk Analyst,Hudson,Brisbane QLD,Indeed,junior,https://au.indeed.com//rc/clk?jk=87dd54b827dc04f6&fccid=431d2ca6de573e38&vjs=3,*Error unsupported operand type(s) for /: 'int' and 'NoneType'
1,International Account Executive,Humanised Group,Southern Suburbs & Logan,SEEK,barista,https://www.seek.com.au//job/35402579?type=standard&userqueryid=e6bbb2a90bc335939ce8c3a0e19ee133-5566683,*Error unsupported operand type(s) for /: 'int' and 'NoneType'
1,Account Executive - International Sales,Humanised Group,Southern Suburbs & Logan,SEEK,barista,https://www.seek.com.au//job/35403281?type=standard&userqueryid=e6bbb2a90bc335939ce8c3a0e19ee133-5566683,*Error unsupported operand type(s) for /: 'int' and 'NoneType'
1,Part-Time Trade Counter Sales/Delivery Driver,Humes Pipeline Systems,"Capalaba, Queensland",Neuvoo,part time,https://au.neuvoo.com/job.php?id=thkpskass2&lang=en&k=part+time,*Error unsupported operand type(s) for /: 'int' and 'NoneType'
2,Veterinary Laboratory Assistant,IDEXX Laboratories,"East Brisbane, Queensland",Neuvoo,data entry,https://au.neuvoo.com/job.php?id=pjpdcjmd6e&lang=en&k=data+entry,*Error unsupported operand type(s) for /: 'int' and 'NoneType'
0,Ski Travel Consultant - Sno'n'Ski Holidays,ITC Pacific Pty Ltd,CBD & Inner Suburbs,SEEK,junior,https://www.seek.com.au//job/35403042?type=standout&userqueryid=134bb52b5effc656840f0e786449420e-5591518,*Error unsupported operand type(s) for /: 'int' and 'NoneType'
4,Export Administration Office Support Assistant,ImpEx Personnel,Brisbane QLD,Indeed,junior,https://au.indeed.com//rc/clk?jk=b68b82b3eb5bd975&fccid=2f5d452bc375bca1,*Error unsupported operand type(s) for /: 'int' and 'NoneType'
2,Administration Clerk,InvoCare Australia Pty Limited,CBD & Inner Suburbs,SEEK,junior,https://www.seek.com.au//job/35491661?type=standard&userqueryid=134bb52b5effc656840f0e786449420e-5593459,*Error unsupported operand type(s) for /: 'int' and 'NoneType'
2,PART TIME SHOWROOM SUPPORT,JELD-WEN AS,"Coorparoo, Queensland",Neuvoo,part time,https://au.neuvoo.com/job.php?id=efj5yjqe3c&lang=en&k=part+time,*Error unsupported operand type(s) for /: 'int' and 'NoneType'
3,Corporate Receptionist,JLL,CBD & Inner Suburbs,SEEK,barista,https://www.seek.com.au//job/35331064?type=standard&userqueryid=e6bbb2a90bc335939ce8c3a0e19ee133-5568468,*Error unsupported operand type(s) for /: 'int' and 'NoneType'
4,Receptionist,JLL,Brisbane QLD,Indeed,barista,https://au.indeed.com//rc/clk?jk=11a8f8d69590c3e0&fccid=9917de3c28f569f6,*Error unsupported operand type(s) for /: 'int' and 'NoneType'
2,Junior Buyer,Jacobs,"South Brisbane, Queensland",Neuvoo,junior,https://au.neuvoo.com/job.php?id=w3t25ecdhr&lang=en&k=junior,*Error unsupported operand type(s) for /: 'int' and 'NoneType'
0,"Auto Electrician | Cars, Trucks & Machinery | Southern Subur...",Jamesvale Recruitment,Brisbane QLD,Indeed,part time,https://au.indeed.com//company/Jamesvale-Recruitment/jobs/Auto-Electrician-Cars-ca10548739c2f0d7?fccid=4aee94768a5d72fc&vjs=3,*Error unsupported operand type(s) for /: 'int' and 'NoneType'
0,Reinforcing Scheduler | Steel Manufacturer | Brisbane Southe...,Jamesvale Recruitment,Brisbane QLD,Indeed,part time,https://au.indeed.com//company/Jamesvale-Recruitment/jobs/Reinforcing-Scheduler-Steel-Manufacturer-Southern-Suburb-31f93b8611125011?fccid=4aee94768a5d72fc&vjs=3,*Error unsupported operand type(s) for /: 'int' and 'NoneType'
4,Internal Sales Support,Jeld-Wen,Ormeau QLD,Indeed,data entry,https://au.indeed.com//rc/clk?jk=99eaabced6495118&fccid=898ccbeb1f000013&vjs=3,*Error unsupported operand type(s) for /: 'int' and 'NoneType'
0,Part time Barista in Seventeen Mile Rocks QLD,Jora Local,CBD & Inner Suburbs,SEEK,barista,https://www.seek.com.au//job/35464210?type=standard&userqueryid=e6bbb2a90bc335939ce8c3a0e19ee133-5565710,*Error unsupported operand type(s) for /: 'int' and 'NoneType'
0,Casual Barista in Alderley,Jora Local,CBD & Inner Suburbs,SEEK,barista,https://www.seek.com.au//job/35475022?type=standard&userqueryid=e6bbb2a90bc335939ce8c3a0e19ee133-5565710,*Error unsupported operand type(s) for /: 'int' and 'NoneType'
3,Part time Food Delivery Driver in Tanah Merah,Jora Local,Southern Suburbs & Logan,SEEK,part time,https://www.seek.com.au//job/35491299?type=standard&userqueryid=2b6a4958796661b9ffa03c5af90e9814-5508946,*Error unsupported operand type(s) for /: 'int' and 'NoneType'
