Page,Job_title,Company,Location,Search_eng,Term,URL,Words_of_concern
2,Software Developer,Dassault Systèmes,Brisbane QLD,Indeed,java,https://au.indeed.com//rc/clk?jk=74d344d9f0b2c910&fccid=29d37d43c382c8fe&vjs=3,mentor
0,Lead Data / Insights Analyst - Strategic role,Data Talent Australia,Brisbane QLD,Indeed,python,https://au.indeed.com//rc/clk?jk=f9687fd3d417133f&fccid=439dc46b35c33d9a&vjs=3,lead & experienc
2,Lead Data / Insights Analyst - Strategic role | Innovative Marketing Agency |,Data Talent Pty Ltd,CBD & Inner Suburbs,SEEK,data analyst,https://www.seek.com.au//job/35364747?type=standard&userqueryid=20ba340a05071ad6b7cd067a43c7c964-6806814,python & lead & experienc
1,Microsoft Dynamics Software Developer,Data#3 Limited,CBD & Inner Suburbs,SEEK,developer,https://www.seek.com.au//job/35531912?type=standard&userqueryid=e907361bbd2f1cd85fa93bb4a24fb26d-6687031,lead & right & year & perman
0,Business/Data Analyst,Data#3 People Solutions,CBD & Inner Suburbs,SEEK,data analyst,https://www.seek.com.au//job/35501395?type=standard&userqueryid=20ba340a05071ad6b7cd067a43c7c964-6805736,lead
6,Dynamics CRM Developer,Data#3 People Solutions,CBD & Inner Suburbs,SEEK,programmer,https://www.seek.com.au//job/35479750?type=standard&userqueryid=955cbf4ff5728a6628c6603cbb7b0648-6651654,*No found
0,Security Specialist,Data#3 People Solutions,CBD & Inner Suburbs,SEEK,python,https://www.seek.com.au//job/35501311?type=standard&userqueryid=8a9e9534f4e8f5f6bd15933dd955d215-6729275,python & year
1,Network Engineer / Security Analyst,Datacom,Brisbane QLD,Indeed,software engineering,https://au.indeed.com//rc/clk?jk=b1f365c37b918090&fccid=3a563d9c403ac485,lead & must
1,Network Engineer /Security Analyst,Datacom - NZ's largest home-grown professional IT services business,CBD & Inner Suburbs,SEEK,software engineering,https://www.seek.com.au//job/35496145?type=standout&userqueryid=1e5b92765efcdbff4c0a8bc6def27df1-6604032,lead & must
3,Information Security Specialist,Datacom Systems QLD,"Brisbane, Queensland",Neuvoo,python,https://au.neuvoo.com/job.php?id=mh54xcdk6q&lang=en&k=python,*No found
1,Information Security Specialist,Datacom Workforce Solutions,CBD & Inner Suburbs,SEEK,python,https://www.seek.com.au//job/35454146?type=standard&userqueryid=8a9e9534f4e8f5f6bd15933dd955d215-6729718,python & lead & year
2,Digital Business Analyst,Davidson,Brisbane QLD,Indeed,developer,https://au.indeed.com//rc/clk?jk=60dfcfd1c4efee68&fccid=4acfd4464783b53d,lead & onli & year & perman
4,UX/UI Designer,Davidson,Brisbane QLD,Indeed,developer,https://au.indeed.com//rc/clk?jk=cbcab0bafa488719&fccid=4acfd4464783b53d&vjs=3,year
2,Integration Architect - Rest API & SOAP,Davidson,"Brisbane, Queensland",Neuvoo,part time developer,https://au.neuvoo.com/job.php?id=59n94r8ihv&lang=en&k=part+time+developer,*No found
1,Data Analyst,Davidson,"Brisbane, Queensland",Neuvoo,data analyst,https://au.neuvoo.com/job.php?id=x7vfdngjvz&lang=en&k=data+analyst,*No found
1,Data Analyst - Customer Analytics,Davidson,Brisbane QLD,Indeed,data analyst,https://au.indeed.com//rc/clk?jk=1fe5010a09c74e10&fccid=4acfd4464783b53d,python & lead & onli
5,Project Engineer,Davidson,Brisbane QLD,Indeed,developer,https://au.indeed.com//rc/clk?jk=ee93175eb477d1b1&fccid=4acfd4464783b53d&vjs=3,year
3,Data Governance Lead,Davidson,Brisbane QLD,Indeed,developer,https://au.indeed.com//rc/clk?jk=86daa73ce3b6ff03&fccid=4acfd4464783b53d,python & lead & onli & year & citizen
0,Integration Developer - Java,Davidson,"Brisbane, Queensland",Neuvoo,part time developer,https://au.neuvoo.com/job.php?id=xb2p487kxu&lang=en&k=part+time+developer,*No found
0,DevOps / Data Analyst,Davidson,Brisbane QLD,Indeed,data analyst,https://au.indeed.com//rc/clk?jk=d980a482d4cd55d0&fccid=4acfd4464783b53d&vjs=3,lead & onli
5,Data & Reporting  Analyst,Davidson,"Brisbane, Queensland",Neuvoo,data analyst,https://au.neuvoo.com/job.php?id=rg6u4yfrpf&lang=en&k=data+analyst,*No found
5,BI Analyst,Davidson,"Brisbane, Queensland",Neuvoo,data analyst,https://au.neuvoo.com/job.php?id=avzgeqhjm5&lang=en&k=data+analyst,*No found
5,Technical BA - Data - 12 months contract,Davidson,"Brisbane, Queensland",Neuvoo,data analyst,https://au.neuvoo.com/job.php?id=3s7j9b37wn&lang=en&k=data+analyst,*No found
0,Java Developer - Contract,Davidson,Brisbane QLD,Indeed,java,https://au.indeed.com//rc/clk?jk=8545714e0c286c81&fccid=4acfd4464783b53d,python & onli
2,Java Developer - J2EE - Permanent role,Davidson,Brisbane QLD,Indeed,java,https://au.indeed.com//rc/clk?jk=f30c2a800fb83b13&fccid=4acfd4464783b53d&vjs=3,onli & must & visa & perman
2,Java Developer - Microservices - Gold Coast,Davidson,Brisbane QLD,Indeed,java,https://au.indeed.com//rc/clk?jk=7c6bc08f870b3248&fccid=4acfd4464783b53d&vjs=3,lead & year & perman
3,Web Application Developer,Davidson,Brisbane QLD,Indeed,java,https://au.indeed.com//rc/clk?jk=b3ba5bd3283a8002&fccid=4acfd4464783b53d&vjs=3,experienc
4,Front End Developer / JavaScript Developer,Davidson,"Brisbane, Queensland",Neuvoo,java,https://au.neuvoo.com/job.php?id=9a877s2wda&lang=en&k=java,*No found
0,SQL | SSRS | BI Developer - contract,Davidson,Brisbane QLD,Indeed,developer,https://au.indeed.com//rc/clk?jk=cb79b1f75f05b2e9&fccid=4acfd4464783b53d,python & lead & onli & must & right & experienc
1,Digital Business Analyst - Permanent,Davidson,Brisbane QLD,Indeed,developer,https://au.indeed.com//rc/clk?jk=e1f21b0f00afe64d&fccid=4acfd4464783b53d&vjs=3,lead & must
3,Project Engineer,Davidson Projects & Operations,,SEEK,developer,https://www.seek.com.au//job/35519750?type=standout&userqueryid=e907361bbd2f1cd85fa93bb4a24fb26d-6688060,year
2,Digital Business Analyst,Davidson Technology,CBD & Inner Suburbs,SEEK,developer,https://www.seek.com.au//job/35527125?type=standout&userqueryid=e907361bbd2f1cd85fa93bb4a24fb26d-6687554,lead & onli & year
6,Java Developer - 3 month Contract,Davidson Technology,CBD & Inner Suburbs,SEEK,java,https://www.seek.com.au//job/35387878?type=standard&userqueryid=480579d3b7133885d7ed142c4333305e-6842930,must
2,Java Developer - Microservices,Davidson Technology,Southern Suburbs & Logan,SEEK,software engineering,https://www.seek.com.au//job/35488992?type=standout&userqueryid=1e5b92765efcdbff4c0a8bc6def27df1-6604559,lead & year
5,Web Application Developer,Davidson Technology,CBD & Inner Suburbs,SEEK,programmer,https://www.seek.com.au//job/35490063?type=standard&userqueryid=955cbf4ff5728a6628c6603cbb7b0648-6651139,experienc
2,Java Developer - J2EE - Permanent role ,Davidson Technology,,SEEK,software engineering,https://www.seek.com.au//job/35488460?type=standard&userqueryid=1e5b92765efcdbff4c0a8bc6def27df1-6604559,onli & must & visa & perman
3,Java Developer - Contract ,Davidson Technology,CBD & Inner Suburbs,SEEK,developer,https://www.seek.com.au//job/35524221?type=standard&userqueryid=e907361bbd2f1cd85fa93bb4a24fb26d-6688060,*No found
3,UX UI Designer,Davidson Technology,CBD & Inner Suburbs,SEEK,developer,https://www.seek.com.au//job/35520728?type=standard&userqueryid=e907361bbd2f1cd85fa93bb4a24fb26d-6688060,year
2,Data Governance Lead ,Davidson Technology,Southern Suburbs & Logan,SEEK,developer,https://www.seek.com.au//job/35526149?type=standout&userqueryid=e907361bbd2f1cd85fa93bb4a24fb26d-6687554,lead & year & citizen
0,SQL | SSRS | BI Developer - contract ,Davidson Technology,CBD & Inner Suburbs,SEEK,developer,https://www.seek.com.au//job/35537409?type=standard&userqueryid=e907361bbd2f1cd85fa93bb4a24fb26d-6686544,must & right & experienc
2,Data Analyst,Davidson Technology,CBD & Inner Suburbs,SEEK,data analyst,https://www.seek.com.au//job/35382823?type=standard&userqueryid=20ba340a05071ad6b7cd067a43c7c964-6806814,year
2,Data Analyst - Customer Analytics,Davidson Technology,CBD & Inner Suburbs,SEEK,data analyst,https://www.seek.com.au//job/35410343?type=standard&userqueryid=20ba340a05071ad6b7cd067a43c7c964-6806814,lead & onli
3,Data & Reporting  Analyst,Davidson Technology,CBD & Inner Suburbs,SEEK,data analyst,https://www.seek.com.au//job/35300742?type=standard&userqueryid=20ba340a05071ad6b7cd067a43c7c964-6807222,onli & must
1,DevOps / Data Analyst Contract,Davidson Technology,CBD & Inner Suburbs,SEEK,data analyst,https://www.seek.com.au//job/35453591?type=standout&userqueryid=20ba340a05071ad6b7cd067a43c7c964-6806212,onli
1,BI Analyst,Davidson Technology,CBD & Inner Suburbs,SEEK,data analyst,https://www.seek.com.au//job/35463801?type=standard&userqueryid=20ba340a05071ad6b7cd067a43c7c964-6806212,lead & onli & year
6,Front End Developer / JavaScript Developer,Davidson Technology,CBD & Inner Suburbs,SEEK,software engineering,https://www.seek.com.au//job/35408399?type=standard&userqueryid=1e5b92765efcdbff4c0a8bc6def27df1-6606631,must & right
0,Digital Business Analyst - Permanent  ,Davidson Technology,,SEEK,developer,https://www.seek.com.au//job/35539882?type=standard&userqueryid=e907361bbd2f1cd85fa93bb4a24fb26d-6686544,lead & must
2,Administration Assistant - Body Corporate,DeLaval,Brisbane QLD,Indeed,developer,https://au.indeed.com//rc/clk?jk=2cb4641f582fab86&fccid=b5ef2527102bcdd8,lead & visa & experienc & year & resid & perman & citizen
5,Assistant Building Designer - ArchiCAD,Deacon Recruitment,,SEEK,part time developer,https://www.seek.com.au//job/35428603?type=standard&userqueryid=a15640fd2308c82dd13dfea98ffcc24b-6774308,lead & year
1,Customer Service/Construction Administrator,Deacon Recruitment,,SEEK,developer,https://www.seek.com.au//job/35534118?type=standard&userqueryid=e907361bbd2f1cd85fa93bb4a24fb26d-6687031,right & year
4,Global Account Executive,Dell,"Chandler, Queensland",Neuvoo,software engineering,https://au.neuvoo.com/job.php?id=7wegptizf5&lang=en&k=software+engineering,*No found
5,Salesforce Developer,Deloitte,"Brisbane, Queensland",Neuvoo,developer,https://au.neuvoo.com/job.php?id=ww5j4y3erw&lang=en&k=developer,*No found
2,AEM Developer,Deloitte,"Brisbane, Queensland",Neuvoo,developer,https://au.neuvoo.com/job.php?id=jjt8n8g09c&lang=en&k=developer,*No found
5,Deloitte Access Economics,Deloitte,"Brisbane, Queensland",Neuvoo,data science,https://au.neuvoo.com/job.php?id=265anj3ubv&lang=en&k=data+science,*No found
4,Digital Forensic & eDiscovery Specialist,Deloitte,"Brisbane, Queensland",Neuvoo,data science,https://au.neuvoo.com/job.php?id=fp6wekidg0&lang=en&k=data+science,*No found
3,Media Investment Executive,Dentsu Aegis Network,"Brisbane, Queensland",Neuvoo,data analyst,https://au.neuvoo.com/job.php?id=t3a2jj00by&lang=en&k=data+analyst,*No found
5,Contracts Administrator,Design & Construct,Brisbane QLD,Indeed,developer,https://au.indeed.com//rc/clk?jk=fbf290d1521b708f&fccid=be176db1a9b4a487&vjs=3,lead & experienc & year
2,Junior Contracts Administrator,Design & Construct,"Brisbane, Queensland",Neuvoo,junior developer,https://au.neuvoo.com/job.php?id=bw5qgix9dv&lang=en&k=junior+developer,*No found
0,Junior Contract Administrator,Design & Construct,Brisbane QLD,Indeed,junior developer,https://au.indeed.com//rc/clk?jk=b2024a8c97618047&fccid=be176db1a9b4a487&vjs=3,mentor & lead & ethic & year
4,Junior Contract Administrator,Design and Construct,Brisbane QLD,Indeed,developer,https://au.indeed.com//rc/clk?jk=e5bfce8dd457d84d&fccid=be176db1a9b4a487&vjs=3,*No found
5,Contracts Administrator,Design and Construct,Brisbane QLD,Indeed,developer,https://au.indeed.com//rc/clk?jk=f93b3f55a9524c08&fccid=be176db1a9b4a487&vjs=3,*No found
2,Junior Contracts Administrator,Design and Construct Building Careers PtyLtd,"Brisbane, Queensland",Neuvoo,junior developer,https://au.neuvoo.com/job.php?id=dsiqcyxkm0&lang=en&k=junior+developer,*No found
5,AngularJS Developer,Dialog IT,CBD & Inner Suburbs,SEEK,developer,https://www.seek.com.au//job/35511103?type=standout&userqueryid=e907361bbd2f1cd85fa93bb4a24fb26d-6689077,mentor & lead & must & experienc & perman & citizen
1,AngularJS Developers,Dialog Information Technology,"Brisbane, Queensland",Neuvoo,developer,https://au.neuvoo.com/job.php?id=qnzc65088v&lang=en&k=developer,*No found
5,SAP ABAP / Ui5 Consultants,Dialog Information Technology,"Brisbane, Queensland",Neuvoo,developer,https://au.neuvoo.com/job.php?id=vqay6r5wsq&lang=en&k=developer,*No found
0,Website Developer & Digital Marketing Support Coordinator - Web Client Services,Digital Dealer,,SEEK,developer,https://www.seek.com.au//job/35340255?type=promoted&userqueryid=e907361bbd2f1cd85fa93bb4a24fb26d-6686544,right & year
2,Digital Analyst / Developer (Adobe/Google Analytics),Digital Native,CBD & Inner Suburbs,SEEK,part time developer,https://www.seek.com.au//job/35496165?type=standard&userqueryid=a15640fd2308c82dd13dfea98ffcc24b-6772974,right & experienc
1,PHP Developer,Digital Native,CBD & Inner Suburbs,SEEK,part time developer,https://www.seek.com.au//job/35507567?type=standout&userqueryid=a15640fd2308c82dd13dfea98ffcc24b-6772490,right
1,Web Design/Developer - Expressions of Interest,Digital8,"South Brisbane, Queensland",Neuvoo,junior developer,https://au.neuvoo.com/job.php?id=4rdfsiishd&lang=en&k=junior+developer,*No found
4,Level 3 SCCM / Applications Packager,Dimension Data,CBD & Inner Suburbs,SEEK,software engineering,https://www.seek.com.au//job/35454952?type=standard&userqueryid=1e5b92765efcdbff4c0a8bc6def27df1-6605635,lead
6,Software Programmer,Diverseco Pty Ltd,Southern Suburbs & Logan,SEEK,software engineering,https://www.seek.com.au//job/35409074?type=standout&userqueryid=1e5b92765efcdbff4c0a8bc6def27df1-6606631,lead & must & ethic & experienc & year
3,"HEALTH, SAFETY, ENVIRONMENT & QUALITY (HSEQ) ADVISOR",Dormway Pty Ltd,,SEEK,part time developer,https://www.seek.com.au//job/35468074?type=standout&userqueryid=a15640fd2308c82dd13dfea98ffcc24b-6773401,experienc & year
2,Software Support Engineer | Brisbane | Global Business,EDT Global Pty Ltd,Brisbane QLD,Indeed,junior developer,https://au.indeed.com//rc/clk?jk=b9d63339425e79c8&fccid=bfee2f2248066ed4,mentor
6,Civil Engineer - 2 Solid Career Options $144-127K Direction?,ENGINEERJOBS.com.au,CBD & Inner Suburbs,SEEK,developer,https://www.seek.com.au//job/35505636?type=standout&userqueryid=e907361bbd2f1cd85fa93bb4a24fb26d-6689533,mentor & lead & year
1,Data Analyst,EPIC Assist,CBD & Inner Suburbs,SEEK,data analyst,https://www.seek.com.au//job/35428515?type=standard&userqueryid=20ba340a05071ad6b7cd067a43c7c964-6806212,must
3,Environmental Scientist – Fixed Term Contract Position Brisbane,ERM,"Brisbane, Queensland",Neuvoo,data science,https://au.neuvoo.com/job.php?id=5g2bqtp6dy&lang=en&k=data+science,*No found
1,"Dynamics 365/Dynamics CRM Developers, Consultants, Architects, Support",ETE Group Pty Ltd,CBD & Inner Suburbs,SEEK,developer,https://www.seek.com.au//job/35533652?type=standout&userqueryid=e907361bbd2f1cd85fa93bb4a24fb26d-6687031,lead & must & right & experienc & year
1,"Dynamics NAV - Dynamics NAV Developers, Consultants, Architects, Support",ETE Group Pty Ltd,CBD & Inner Suburbs,SEEK,developer,https://www.seek.com.au//job/35535238?type=standout&userqueryid=e907361bbd2f1cd85fa93bb4a24fb26d-6687031,lead & must & right & experienc & year
5,"Software Developer, Valuation & Business Modelling - Brisban...",EY,Brisbane QLD,Indeed,python,https://au.indeed.com//rc/clk?jk=0730c86aaf216bab&fccid=1544766d4c2915b0,python & onli & must & right & year
0,Business Intelligence Analyst,Eden Ritchie Recruitment,CBD & Inner Suburbs,SEEK,programmer,https://www.seek.com.au//job/35539682?type=standard&userqueryid=955cbf4ff5728a6628c6603cbb7b0648-6648685,experienc
0,Business Intelligence Analyst - Qlikview,Eden Ritchie Recruitment,CBD & Inner Suburbs,SEEK,junior developer,https://www.seek.com.au//job/35340536?type=standard&userqueryid=943fa3d6a5fecad591038501d4ecacda-6790357,lead
1,Principal Insights and Intelligence Analyst,Eden Ritchie Recruitment,CBD & Inner Suburbs,SEEK,data science,https://www.seek.com.au//job/35340749?type=standard&userqueryid=dd277dacbe196026c76952c136329fc6-6633213,lead
1,SAP Data Migration Specialist,Eden Ritchie Recruitment,CBD & Inner Suburbs,SEEK,data analyst,https://www.seek.com.au//job/35466904?type=standard&userqueryid=20ba340a05071ad6b7cd067a43c7c964-6806212,must
1,C# / C++ Developer - Robotics & Control Systems,Edison Talent,CBD & Inner Suburbs,SEEK,data science,https://www.seek.com.au//job/35351639?type=standout&userqueryid=dd277dacbe196026c76952c136329fc6-6633213,*No found
1,DevOps,Edison Talent,CBD & Inner Suburbs,SEEK,part time developer,https://www.seek.com.au//job/35512740?type=standout&userqueryid=a15640fd2308c82dd13dfea98ffcc24b-6772490,lead
5,Software Dev Engineer II,Egencia,"Brisbane, Queensland",Neuvoo,developer,https://au.neuvoo.com/job.php?id=2s4bdb9d6j&lang=en&k=developer,*No found
2,Software Development Engineer,Egencia,"Brisbane, Queensland",Neuvoo,software engineering,https://au.neuvoo.com/job.php?id=4gr2x9v9wd&lang=en&k=software+engineering,*No found
5,Sr. Software Development Engineer,Egencia,"Brisbane, Queensland",Neuvoo,java,https://au.neuvoo.com/job.php?id=2f9c6xn7a5&lang=en&k=java,*No found
3,Internship â€“ Brisbane â€“ Associate Software Development Engineer Intern 2018,Egencia,"Brisbane, Queensland",Neuvoo,data science,https://au.neuvoo.com/job.php?id=k8csry3amk&lang=en&k=data+science,*No found
4,Property Lawyer 4-5y PAE,Elias Recruitment,Queensland,Neuvoo,developer,https://au.neuvoo.com/job.php?id=2uzhacw4kj&lang=en&k=developer,*No found
3,Lead Mobile Application Developer,Embedded Search & Selection,CBD & Inner Suburbs,SEEK,developer,https://www.seek.com.au//job/35520618?type=standout&userqueryid=e907361bbd2f1cd85fa93bb4a24fb26d-6688060,lead & experienc
0,C# Developer,Embedded Search & Selection,Northern Suburbs,SEEK,developer,https://www.seek.com.au//job/35538211?type=standout&userqueryid=e907361bbd2f1cd85fa93bb4a24fb26d-6686544,lead & experienc
6,Node.JS Developer,Embedded Search & Selection,,SEEK,part time developer,https://www.seek.com.au//job/35398953?type=standout&userqueryid=a15640fd2308c82dd13dfea98ffcc24b-6774974,right & year
4,Consultants / Developers - Data Analytics | Big Data | Machi...,Employsoft Pty Ltd,Brisbane QLD,Indeed,python,https://au.indeed.com//rc/clk?jk=b7f0a82d27d5404d&fccid=3dc076e966d568df&vjs=3,python & year
2,Organisational Change Management Lead,Endeavour Foundation,Bayside & Eastern Suburbs,SEEK,part time developer,https://www.seek.com.au//job/35495541?type=standard&userqueryid=a15640fd2308c82dd13dfea98ffcc24b-6772974,lead & right
4,Java Developer,Ensure Recruitment,Brisbane QLD,Indeed,developer,https://au.indeed.com//rc/clk?jk=4ccdb6154b520f4a&fccid=d76fa6bffb69966d&vjs=3,experienc & year
3,Java Developer,Ensure Recruitment - Seek Award Winner -  Best Small Specialist,CBD & Inner Suburbs,SEEK,developer,https://www.seek.com.au//job/35523990?type=standard&userqueryid=e907361bbd2f1cd85fa93bb4a24fb26d-6688060,year
5,Mid-level iOS Developer,Entegy PTY LTD,CBD & Inner Suburbs,SEEK,developer,https://www.seek.com.au//job/35511185?type=standard&userqueryid=e907361bbd2f1cd85fa93bb4a24fb26d-6689077,onli & year
0,Data Analyst,Epic Assist,Windsor QLD,Indeed,data analyst,https://au.indeed.com//rc/clk?jk=fa1d07d9c7d3bc6c&fccid=cb26ba6da410f36f&vjs=3,lead
1,"Front End Developer – Epic Digital, South Brisbane QLD",Epic Pharmacy,CBD & Inner Suburbs,SEEK,programmer,https://www.seek.com.au//job/35521623?type=standout&userqueryid=955cbf4ff5728a6628c6603cbb7b0648-6649227,must & right
3,Software Developer,Etax Accountants,Brisbane QLD,Indeed,developer,https://au.indeed.com//rc/clk?jk=b819a26f174ae327&fccid=4a63ec719f3e78c0,mentor & lead & right & experienc
1,Software Developer,Etax Accountants Pty Ltd,,SEEK,part time developer,https://www.seek.com.au//job/35516346?type=standout&userqueryid=a15640fd2308c82dd13dfea98ffcc24b-6772490,mentor & lead & right & experienc
0,Data Analyst (BI BA) - 12 Months Contract,Ethos BeathChapman,,SEEK,data analyst,https://www.seek.com.au//job/35502490?type=standout&userqueryid=20ba340a05071ad6b7cd067a43c7c964-6805736,onli
2,Dell Boomi Experts - Brisbane  ,Ethos BeathChapman,CBD & Inner Suburbs,SEEK,java,https://www.seek.com.au//job/35478328?type=standout&userqueryid=480579d3b7133885d7ed142c4333305e-6841021,lead & onli & right & perman
3,Dell Boomi Experts - Brisbane,Ethos BeathChapman,Brisbane QLD,Indeed,java,https://au.indeed.com//rc/clk?jk=1c14b5a04c349f54&fccid=12f7a39cc73d333f&vjs=3,lead & onli & right & perman
2,Dell Boomi Experts - Sydney,Ethos BeathChapman,"Brisbane, Queensland",Neuvoo,java,https://au.neuvoo.com/job.php?id=5w32knpjfq&lang=en&k=java,*No found
6,Software Developer (Delphi/ C#),Exactal Technologies Pty Ltd,CBD & Inner Suburbs,SEEK,programmer,https://www.seek.com.au//job/35480950?type=standout&userqueryid=955cbf4ff5728a6628c6603cbb7b0648-6651654,onli & must & experienc & year
6,Technical Lead - API Gateway ,Exclaim IT,CBD & Inner Suburbs,SEEK,programmer,https://www.seek.com.au//job/35477163?type=standard&userqueryid=955cbf4ff5728a6628c6603cbb7b0648-6651654,lead
5,Technical Business Analyst ,Exclaim IT,CBD & Inner Suburbs,SEEK,programmer,https://www.seek.com.au//job/35488554?type=standard&userqueryid=955cbf4ff5728a6628c6603cbb7b0648-6651139,*No found
1,Agile Business Analyst ,Exclaim IT,CBD & Inner Suburbs,SEEK,java,https://www.seek.com.au//job/35521001?type=standard&userqueryid=480579d3b7133885d7ed142c4333305e-6840590,*No found
5,.NET Developer,Exclaim IT,CBD & Inner Suburbs,SEEK,programmer,https://www.seek.com.au//job/35487652?type=standard&userqueryid=955cbf4ff5728a6628c6603cbb7b0648-6651139,perman
4,.Net Developer ,Exclaim IT,Southern Suburbs & Logan,SEEK,developer,https://www.seek.com.au//job/35514798?type=standard&userqueryid=e907361bbd2f1cd85fa93bb4a24fb26d-6688509,*No found
0,Systems/Automation Engineer ,Exclaim IT,CBD & Inner Suburbs,SEEK,software engineering,https://www.seek.com.au//job/35511967?type=standard&userqueryid=1e5b92765efcdbff4c0a8bc6def27df1-6603445,*No found
0,Data Analyst,Exclaim IT,CBD & Inner Suburbs,SEEK,data science,https://www.seek.com.au//job/35539330?type=standard&userqueryid=dd277dacbe196026c76952c136329fc6-6632726,python & must & year
0,Data Scientist,Exclaim IT,CBD & Inner Suburbs,SEEK,data science,https://www.seek.com.au//job/35539318?type=standard&userqueryid=dd277dacbe196026c76952c136329fc6-6632726,python & must & year
3,Nodejs Developer,Exclaim IT,CBD & Inner Suburbs,SEEK,part time developer,https://www.seek.com.au//job/35467267?type=standard&userqueryid=a15640fd2308c82dd13dfea98ffcc24b-6773401,*No found
0,Data Scientist,Exclaim IT Pty Ltd,Brisbane Central Business District QLD,Indeed,data science,https://au.indeed.com//rc/clk?jk=fbd0a4a0ff7bce25&fccid=f2f45b74dd248f1d&vjs=3,python & lead & must & year
0,Systems/Automation Engineer,Exclaim IT Pty Ltd,Brisbane Central Business District QLD,Indeed,software engineering,https://au.indeed.com//rc/clk?jk=49b011b17e1c3a1a&fccid=f2f45b74dd248f1d&vjs=3,*No found
6,.Net Developer,Exclaim IT Pty Ltd,Brisbane QLD,Indeed,developer,https://au.indeed.com//rc/clk?jk=ad79ccf63df68bb8&fccid=f2f45b74dd248f1d,must & perman
6,Agile Business Analyst,Exclaim IT Pty Ltd,Brisbane Central Business District QLD,Indeed,java,https://au.indeed.com//rc/clk?jk=8bffab2843d07389&fccid=f2f45b74dd248f1d&vjs=3,perman
6,Technical Lead - API Gateway,Exclaim IT Pty Ltd,Brisbane Central Business District QLD,Indeed,java,https://au.indeed.com//rc/clk?jk=dd11d45a31fa5fd8&fccid=f2f45b74dd248f1d&vjs=3,lead
1,Data Analyst,Exclaim IT Pty Ltd,Brisbane Central Business District QLD,Indeed,python,https://au.indeed.com//rc/clk?jk=760859692875972a&fccid=f2f45b74dd248f1d,python & must & year & perman
0,Software Engineer,Exelis,"Brisbane, Queensland",Neuvoo,software engineering,https://au.neuvoo.com/job.php?id=unepei23xx&lang=en&k=software+engineering,*No found
5,Systems Engineer,Exelis,"Brisbane, Queensland",Neuvoo,software engineering,https://au.neuvoo.com/job.php?id=sjbjcu5yi7&lang=en&k=software+engineering,*No found
6,Internship – Brisbane – Associate Software Development Engin...,Expedia,Brisbane QLD,Indeed,java,https://au.indeed.com//rc/clk?jk=0d31395cd2ac0eb8&fccid=3169292148c15eab&vjs=3,*No found
4,Sr. Software Development Engineer,Expedia,Brisbane QLD,Indeed,java,https://au.indeed.com//rc/clk?jk=8656c15906d07c88&fccid=3169292148c15eab&vjs=3,lead & year
4,Software Development Engineer II,Expedia,Brisbane QLD,Indeed,java,https://au.indeed.com//rc/clk?jk=dc6324c3b0f40a3e&fccid=3169292148c15eab&vjs=3,year
6,Software Development Engineer,Expedia,Brisbane QLD,Indeed,software engineering,https://au.indeed.com//rc/clk?jk=82079b58ee17b171&fccid=3169292148c15eab,*No found
1,Software Development Engineer,Expedia Australia Pty Ltd,CBD & Inner Suburbs,SEEK,programmer,https://www.seek.com.au//job/35512480?type=standout&userqueryid=955cbf4ff5728a6628c6603cbb7b0648-6649227,year
1,Software Developer – Multiple Roles at multiple Levels,Expedia Australia Pty Ltd,CBD & Inner Suburbs,SEEK,programmer,https://www.seek.com.au//job/35512406?type=standout&userqueryid=955cbf4ff5728a6628c6603cbb7b0648-6649227,mentor & year
0,Software Dev Engineer II,"Expedia, Inc","Brisbane, Queensland",Neuvoo,junior developer,https://au.neuvoo.com/job.php?id=mjvb7zp2jn&lang=en&k=junior+developer,*No found
5,Sr. Software Development Engineer,"Expedia, Inc","Brisbane, Queensland",Neuvoo,java,https://au.neuvoo.com/job.php?id=y0a5xusynv&lang=en&k=java,*No found
5,Internship â€“ Brisbane â€“ Associate Software Development Engineer Intern 2018,"Expedia, Inc","Brisbane, Queensland",Neuvoo,java,https://au.neuvoo.com/job.php?id=a46tnbywxk&lang=en&k=java,*No found
2,Software Development Engineer,"Expedia, Inc","Brisbane, Queensland",Neuvoo,developer,https://au.neuvoo.com/job.php?id=55qss2de7p&lang=en&k=developer,*No found
2,Field Engineer - PC Technician - Brisbane - asap!,Experis,Bayside & Eastern Suburbs,SEEK,software engineering,https://www.seek.com.au//job/35481110?type=standard&userqueryid=1e5b92765efcdbff4c0a8bc6def27df1-6604559,*No found
4,Business Development - Commercial Furniture,FDB Commercial,,SEEK,part time developer,https://www.seek.com.au//job/35447112?type=standout&userqueryid=a15640fd2308c82dd13dfea98ffcc24b-6773820,lead & must
2,x2 SAP Fiori Developers - Brisbane,FGT Recruitment,CBD & Inner Suburbs,SEEK,part time developer,https://www.seek.com.au//job/35493867?type=standard&userqueryid=a15640fd2308c82dd13dfea98ffcc24b-6772974,must & right & year
6,Development and Operations Engineer,Fathom Applications,Brisbane QLD,Indeed,junior developer,https://au.indeed.com//rc/clk?jk=43f490a4314059d6&fccid=bc2a61882457b9cc&vjs=3,lead & visa & resid & perman & citizen
5,Front End Web Developer,Fathom Applications Pty Ltd,Brisbane QLD,Indeed,software engineering,https://au.indeed.com//rc/clk?jk=a6871a2adc6d336c&fccid=e889958f618f2548,lead & must & right & visa & stress & experienc & year & resid & perman & citizen
